drugId,targetId,drugName,drugSource,targetName,targetSource,display_relations,target,enzyme,transporter,carrier
DB00246,1131,Ziprasidone,DrugBank,CHRM3,NCBI,target,1,0,0,0
DB00246,1132,Ziprasidone,DrugBank,CHRM4,NCBI,target,1,0,0,0
DB00246,1133,Ziprasidone,DrugBank,CHRM5,NCBI,target,1,0,0,0
DB00246,147,Ziprasidone,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB00246,148,Ziprasidone,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00246,150,Ziprasidone,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB00246,152,Ziprasidone,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB00246,1812,Ziprasidone,DrugBank,DRD1,NCBI,target,1,0,0,0
DB00246,1813,Ziprasidone,DrugBank,DRD2,NCBI,target,1,0,0,0
DB00246,1814,Ziprasidone,DrugBank,DRD3,NCBI,target,1,0,0,0
DB00246,1815,Ziprasidone,DrugBank,DRD4,NCBI,target,1,0,0,0
DB00246,1816,Ziprasidone,DrugBank,DRD5,NCBI,target,1,0,0,0
DB00246,200909,Ziprasidone,DrugBank,HTR3D,NCBI,target,1,0,0,0
DB00246,285242,Ziprasidone,DrugBank,HTR3E,NCBI,target,1,0,0,0
DB00246,3269,Ziprasidone,DrugBank,HRH1,NCBI,target,1,0,0,0
DB00246,3350,Ziprasidone,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB00246,3351,Ziprasidone,DrugBank,HTR1B,NCBI,target,1,0,0,0
DB00246,3352,Ziprasidone,DrugBank,HTR1D,NCBI,target,1,0,0,0
DB00246,3356,Ziprasidone,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB00246,3358,Ziprasidone,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB00246,3359,Ziprasidone,DrugBank,HTR3A,NCBI,target,1,0,0,0
DB00246,3361,Ziprasidone,DrugBank,HTR5A,NCBI,target,1,0,0,0
DB00246,3362,Ziprasidone,DrugBank,HTR6,NCBI,target,1,0,0,0
DB00246,3363,Ziprasidone,DrugBank,HTR7,NCBI,target,1,0,0,0
DB00246,9177,Ziprasidone,DrugBank,HTR3B,NCBI,target,1,0,0,0
DB00248,146,Cabergoline,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB00248,147,Cabergoline,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB00248,148,Cabergoline,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00248,150,Cabergoline,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB00248,152,Cabergoline,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB00248,153,Cabergoline,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB00248,154,Cabergoline,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB00248,1812,Cabergoline,DrugBank,DRD1,NCBI,target,1,0,0,0
DB00248,1813,Cabergoline,DrugBank,DRD2,NCBI,target,1,0,0,0
DB00248,1814,Cabergoline,DrugBank,DRD3,NCBI,target,1,0,0,0
DB00248,1815,Cabergoline,DrugBank,DRD4,NCBI,target,1,0,0,0
DB00248,1816,Cabergoline,DrugBank,DRD5,NCBI,target,1,0,0,0
DB00248,3350,Cabergoline,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB00248,3351,Cabergoline,DrugBank,HTR1B,NCBI,target,1,0,0,0
DB00248,3352,Cabergoline,DrugBank,HTR1D,NCBI,target,1,0,0,0
DB00248,3356,Cabergoline,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB00248,3358,Cabergoline,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB00248,3363,Cabergoline,DrugBank,HTR7,NCBI,target,1,0,0,0
DB00252,2554,Phenytoin,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB00252,2555,Phenytoin,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB00252,2556,Phenytoin,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB00252,2557,Phenytoin,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB00252,2558,Phenytoin,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB00252,2559,Phenytoin,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB00252,2560,Phenytoin,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB00252,2561,Phenytoin,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB00252,2562,Phenytoin,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB00252,2563,Phenytoin,DrugBank,GABRD,NCBI,target,1,0,0,0
DB00252,2565,Phenytoin,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB00252,2566,Phenytoin,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB00252,2567,Phenytoin,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB00252,2568,Phenytoin,DrugBank,GABRP,NCBI,target,1,0,0,0
DB00252,3757,Phenytoin,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB00252,55879,Phenytoin,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB00252,6323,Phenytoin,DrugBank,SCN1A,NCBI,target,1,0,0,0
DB00252,6324,Phenytoin,DrugBank,SCN1B,NCBI,target,1,0,0,0
DB00252,6326,Phenytoin,DrugBank,SCN2A,NCBI,target,1,0,0,0
DB00252,6328,Phenytoin,DrugBank,SCN3A,NCBI,target,1,0,0,0
DB00252,6331,Phenytoin,DrugBank,SCN5A,NCBI,target,1,0,0,0
DB00252,6334,Phenytoin,DrugBank,SCN8A,NCBI,target,1,0,0,0
DB00252,773,Phenytoin,DrugBank,CACNA1A,NCBI,target,1,0,0,0
DB00252,775,Phenytoin,DrugBank,CACNA1C,NCBI,target,1,0,0,0
DB00252,776,Phenytoin,DrugBank,CACNA1D,NCBI,target,1,0,0,0
DB00252,779,Phenytoin,DrugBank,CACNA1S,NCBI,target,1,0,0,0
DB00252,783,Phenytoin,DrugBank,CACNB2,NCBI,target,1,0,0,0
DB00252,785,Phenytoin,DrugBank,CACNB4,NCBI,target,1,0,0,0
DB00252,8856,Phenytoin,DrugBank,NR1I2,NCBI,target,1,0,0,0
DB00255,10499,Diethylstilbestrol,DrugBank,NCOA2,NCBI,target,1,0,0,0
DB00255,2099,Diethylstilbestrol,DrugBank,ESR1,NCBI,target,1,0,0,0
DB00255,2100,Diethylstilbestrol,DrugBank,ESR2,NCBI,target,1,0,0,0
DB00255,2101,Diethylstilbestrol,DrugBank,ESRRA,NCBI,target,1,0,0,0
DB00255,367,Diethylstilbestrol,DrugBank,AR,NCBI,target,1,0,0,0
DB00255,6462,Diethylstilbestrol,DrugBank,SHBG,NCBI,target,1,0,0,0
DB00255,8856,Diethylstilbestrol,DrugBank,NR1I2,NCBI,target,1,0,0,0
DB00262,2936,Carmustine,DrugBank,GSR,NCBI,target,1,0,0,0
DB00264,153,Metoprolol,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB00264,154,Metoprolol,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB00266,1728,Dicoumarol,DrugBank,NQO1,NCBI,target,1,0,0,0
DB00268,146,Ropinirole,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB00268,147,Ropinirole,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB00268,148,Ropinirole,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00268,150,Ropinirole,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB00268,152,Ropinirole,DrugBank,ADRA2C,NCBI,target,1,0,0,0
DB00268,1813,Ropinirole,DrugBank,DRD2,NCBI,target,1,0,0,0
DB00268,1814,Ropinirole,DrugBank,DRD3,NCBI,target,1,0,0,0
DB00268,1815,Ropinirole,DrugBank,DRD4,NCBI,target,1,0,0,0
DB00269,2099,Chlorotrianisene,DrugBank,ESR1,NCBI,target,1,0,0,0
DB00270,775,Isradipine,DrugBank,CACNA1C,NCBI,target,1,0,0,0
DB00270,776,Isradipine,DrugBank,CACNA1D,NCBI,target,1,0,0,0
DB00270,779,Isradipine,DrugBank,CACNA1S,NCBI,target,1,0,0,0
DB00270,783,Isradipine,DrugBank,CACNB2,NCBI,target,1,0,0,0
DB00270,8912,Isradipine,DrugBank,CACNA1H,NCBI,target,1,0,0,0
DB00270,9254,Isradipine,DrugBank,CACNA2D2,NCBI,target,1,0,0,0
DB00273,2554,Topiramate,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB00273,2897,Topiramate,DrugBank,GRIK1,NCBI,target,1,0,0,0
DB00273,2898,Topiramate,DrugBank,GRIK2,NCBI,target,1,0,0,0
DB00273,2899,Topiramate,DrugBank,GRIK3,NCBI,target,1,0,0,0
DB00273,2900,Topiramate,DrugBank,GRIK4,NCBI,target,1,0,0,0
DB00273,2901,Topiramate,DrugBank,GRIK5,NCBI,target,1,0,0,0
DB00273,6323,Topiramate,DrugBank,SCN1A,NCBI,target,1,0,0,0
DB00273,6326,Topiramate,DrugBank,SCN2A,NCBI,target,1,0,0,0
DB00273,6328,Topiramate,DrugBank,SCN3A,NCBI,target,1,0,0,0
DB00273,6331,Topiramate,DrugBank,SCN5A,NCBI,target,1,0,0,0
DB00273,6334,Topiramate,DrugBank,SCN8A,NCBI,target,1,0,0,0
DB00273,6335,Topiramate,DrugBank,SCN9A,NCBI,target,1,0,0,0
DB00273,6336,Topiramate,DrugBank,SCN10A,NCBI,target,1,0,0,0
DB00273,760,Topiramate,DrugBank,CA2,NCBI,target,1,0,0,0
DB00273,775,Topiramate,DrugBank,CACNA1C,NCBI,target,1,0,0,0
DB00273,776,Topiramate,DrugBank,CACNA1D,NCBI,target,1,0,0,0
DB00273,779,Topiramate,DrugBank,CACNA1S,NCBI,target,1,0,0,0
DB00273,783,Topiramate,DrugBank,CACNB2,NCBI,target,1,0,0,0
DB00273,785,Topiramate,DrugBank,CACNB4,NCBI,target,1,0,0,0
DB00277,134,Theophylline,DrugBank,ADORA1,NCBI,target,1,0,0,0
DB00277,135,Theophylline,DrugBank,ADORA2A,NCBI,target,1,0,0,0
DB00277,142,Theophylline,DrugBank,PARP1,NCBI,target,1,0,0,0
DB00277,3066,Theophylline,DrugBank,HDAC2,NCBI,target,1,0,0,0
DB00277,5139,Theophylline,DrugBank,PDE3A,NCBI,target,1,0,0,0
DB00277,5141,Theophylline,DrugBank,PDE4A,NCBI,target,1,0,0,0
DB00277,5142,Theophylline,DrugBank,PDE4B,NCBI,target,1,0,0,0
DB00280,1128,Disopyramide,DrugBank,CHRM1,NCBI,target,1,0,0,0
DB00280,1129,Disopyramide,DrugBank,CHRM2,NCBI,target,1,0,0,0
DB00280,1131,Disopyramide,DrugBank,CHRM3,NCBI,target,1,0,0,0
DB00280,3751,Disopyramide,DrugBank,KCND2,NCBI,target,1,0,0,0
DB00280,3752,Disopyramide,DrugBank,KCND3,NCBI,target,1,0,0,0
DB00280,3757,Disopyramide,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB00280,6331,Disopyramide,DrugBank,SCN5A,NCBI,target,1,0,0,0
DB00281,1956,Lidocaine,DrugBank,EGFR,NCBI,target,1,0,0,0
DB00281,5004,Lidocaine,DrugBank,ORM1,NCBI,target,1,0,0,0
DB00281,6331,Lidocaine,DrugBank,SCN5A,NCBI,target,1,0,0,0
DB00281,6335,Lidocaine,DrugBank,SCN9A,NCBI,target,1,0,0,0
DB00281,6336,Lidocaine,DrugBank,SCN10A,NCBI,target,1,0,0,0
DB00283,3269,Clemastine,DrugBank,HRH1,NCBI,target,1,0,0,0
DB00285,6530,Venlafaxine,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB00285,6531,Venlafaxine,DrugBank,SLC6A3,NCBI,target,1,0,0,0
DB00285,6532,Venlafaxine,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB00289,116443,Atomoxetine,DrugBank,GRIN3A,NCBI,target,1,0,0,0
DB00289,2902,Atomoxetine,DrugBank,GRIN1,NCBI,target,1,0,0,0
DB00289,2903,Atomoxetine,DrugBank,GRIN2A,NCBI,target,1,0,0,0
DB00289,2904,Atomoxetine,DrugBank,GRIN2B,NCBI,target,1,0,0,0
DB00289,2905,Atomoxetine,DrugBank,GRIN2C,NCBI,target,1,0,0,0
DB00289,2906,Atomoxetine,DrugBank,GRIN2D,NCBI,target,1,0,0,0
DB00289,4986,Atomoxetine,DrugBank,OPRK1,NCBI,target,1,0,0,0
DB00289,6530,Atomoxetine,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB00289,6532,Atomoxetine,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB00294,5241,Etonogestrel,DrugBank,PGR,NCBI,target,1,0,0,0
DB00295,4985,Morphine,DrugBank,OPRD1,NCBI,target,1,0,0,0
DB00295,4986,Morphine,DrugBank,OPRK1,NCBI,target,1,0,0,0
DB00295,4988,Morphine,DrugBank,OPRM1,NCBI,target,1,0,0,0
DB00297,6336,Bupivacaine,DrugBank,SCN10A,NCBI,target,1,0,0,0
DB00302,5340,Tranexamic acid,DrugBank,PLG,NCBI,target,1,0,0,0
DB00304,2099,Desogestrel,DrugBank,ESR1,NCBI,target,1,0,0,0
DB00304,5241,Desogestrel,DrugBank,PGR,NCBI,target,1,0,0,0
DB00306,1137,Talbutal,DrugBank,CHRNA4,NCBI,target,1,0,0,0
DB00306,1139,Talbutal,DrugBank,CHRNA7,NCBI,target,1,0,0,0
DB00306,2554,Talbutal,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB00306,2555,Talbutal,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB00306,2556,Talbutal,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB00306,2557,Talbutal,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB00306,2558,Talbutal,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB00306,2559,Talbutal,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB00306,2560,Talbutal,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB00306,2561,Talbutal,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB00306,2562,Talbutal,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB00306,2563,Talbutal,DrugBank,GABRD,NCBI,target,1,0,0,0
DB00306,2565,Talbutal,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB00306,2566,Talbutal,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB00306,2567,Talbutal,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB00306,2568,Talbutal,DrugBank,GABRP,NCBI,target,1,0,0,0
DB00306,2891,Talbutal,DrugBank,GRIA2,NCBI,target,1,0,0,0
DB00306,2898,Talbutal,DrugBank,GRIK2,NCBI,target,1,0,0,0
DB00306,55879,Talbutal,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB00308,3757,Ibutilide,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB00308,3767,Ibutilide,DrugBank,KCNJ11,NCBI,target,1,0,0,0
DB00308,775,Ibutilide,DrugBank,CACNA1C,NCBI,target,1,0,0,0
DB00312,1137,Pentobarbital,DrugBank,CHRNA4,NCBI,target,1,0,0,0
DB00312,1139,Pentobarbital,DrugBank,CHRNA7,NCBI,target,1,0,0,0
DB00312,116443,Pentobarbital,DrugBank,GRIN3A,NCBI,target,1,0,0,0
DB00312,2554,Pentobarbital,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB00312,2555,Pentobarbital,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB00312,2556,Pentobarbital,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB00312,2557,Pentobarbital,DrugBank,GABRA4,NCBI,target,1,0,0,0
DB00312,2558,Pentobarbital,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB00312,2559,Pentobarbital,DrugBank,GABRA6,NCBI,target,1,0,0,0
DB00312,2560,Pentobarbital,DrugBank,GABRB1,NCBI,target,1,0,0,0
DB00312,2561,Pentobarbital,DrugBank,GABRB2,NCBI,target,1,0,0,0
DB00312,2562,Pentobarbital,DrugBank,GABRB3,NCBI,target,1,0,0,0
DB00312,2563,Pentobarbital,DrugBank,GABRD,NCBI,target,1,0,0,0
DB00312,2565,Pentobarbital,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB00312,2566,Pentobarbital,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB00312,2567,Pentobarbital,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB00312,2568,Pentobarbital,DrugBank,GABRP,NCBI,target,1,0,0,0
DB00312,2891,Pentobarbital,DrugBank,GRIA2,NCBI,target,1,0,0,0
DB00312,2898,Pentobarbital,DrugBank,GRIK2,NCBI,target,1,0,0,0
DB00312,2902,Pentobarbital,DrugBank,GRIN1,NCBI,target,1,0,0,0
DB00312,2903,Pentobarbital,DrugBank,GRIN2A,NCBI,target,1,0,0,0
DB00312,2904,Pentobarbital,DrugBank,GRIN2B,NCBI,target,1,0,0,0
DB00312,2905,Pentobarbital,DrugBank,GRIN2C,NCBI,target,1,0,0,0
DB00312,2906,Pentobarbital,DrugBank,GRIN2D,NCBI,target,1,0,0,0
DB00312,55879,Pentobarbital,DrugBank,GABRQ,NCBI,target,1,0,0,0
DB00312,8856,Pentobarbital,DrugBank,NR1I2,NCBI,target,1,0,0,0
DB00313,3066,Valproic acid,DrugBank,HDAC2,NCBI,target,1,0,0,0
DB00313,5465,Valproic acid,DrugBank,PPARA,NCBI,target,1,0,0,0
DB00313,5467,Valproic acid,DrugBank,PPARD,NCBI,target,1,0,0,0
DB00313,5468,Valproic acid,DrugBank,PPARG,NCBI,target,1,0,0,0
DB00313,6323,Valproic acid,DrugBank,SCN1A,NCBI,target,1,0,0,0
DB00313,6324,Valproic acid,DrugBank,SCN1B,NCBI,target,1,0,0,0
DB00313,6326,Valproic acid,DrugBank,SCN2A,NCBI,target,1,0,0,0
DB00313,6328,Valproic acid,DrugBank,SCN3A,NCBI,target,1,0,0,0
DB00313,6330,Valproic acid,DrugBank,SCN4B,NCBI,target,1,0,0,0
DB00313,6331,Valproic acid,DrugBank,SCN5A,NCBI,target,1,0,0,0
DB00313,6334,Valproic acid,DrugBank,SCN8A,NCBI,target,1,0,0,0
DB00313,6335,Valproic acid,DrugBank,SCN9A,NCBI,target,1,0,0,0
DB00313,6336,Valproic acid,DrugBank,SCN10A,NCBI,target,1,0,0,0
DB00313,9734,Valproic acid,DrugBank,HDAC9,NCBI,target,1,0,0,0
DB00315,3350,Zolmitriptan,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB00315,3351,Zolmitriptan,DrugBank,HTR1B,NCBI,target,1,0,0,0
DB00315,3352,Zolmitriptan,DrugBank,HTR1D,NCBI,target,1,0,0,0
DB00315,3355,Zolmitriptan,DrugBank,HTR1F,NCBI,target,1,0,0,0
DB00315,3356,Zolmitriptan,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB00315,3363,Zolmitriptan,DrugBank,HTR7,NCBI,target,1,0,0,0
DB00317,1956,Gefitinib,DrugBank,EGFR,NCBI,target,1,0,0,0
DB00318,4985,Codeine,DrugBank,OPRD1,NCBI,target,1,0,0,0
DB00318,4986,Codeine,DrugBank,OPRK1,NCBI,target,1,0,0,0
DB00318,4988,Codeine,DrugBank,OPRM1,NCBI,target,1,0,0,0
DB00321,10280,Amitriptyline,DrugBank,SIGMAR1,NCBI,target,1,0,0,0
DB00321,1128,Amitriptyline,DrugBank,CHRM1,NCBI,target,1,0,0,0
DB00321,1129,Amitriptyline,DrugBank,CHRM2,NCBI,target,1,0,0,0
DB00321,1131,Amitriptyline,DrugBank,CHRM3,NCBI,target,1,0,0,0
DB00321,1132,Amitriptyline,DrugBank,CHRM4,NCBI,target,1,0,0,0
DB00321,1133,Amitriptyline,DrugBank,CHRM5,NCBI,target,1,0,0,0
DB00321,146,Amitriptyline,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB00321,147,Amitriptyline,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB00321,148,Amitriptyline,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00321,150,Amitriptyline,DrugBank,ADRA2A,NCBI,target,1,0,0,0
DB00321,3269,Amitriptyline,DrugBank,HRH1,NCBI,target,1,0,0,0
DB00321,3350,Amitriptyline,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB00321,3351,Amitriptyline,DrugBank,HTR1B,NCBI,target,1,0,0,0
DB00321,3352,Amitriptyline,DrugBank,HTR1D,NCBI,target,1,0,0,0
DB00321,3356,Amitriptyline,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB00321,3358,Amitriptyline,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB00321,3362,Amitriptyline,DrugBank,HTR6,NCBI,target,1,0,0,0
DB00321,3363,Amitriptyline,DrugBank,HTR7,NCBI,target,1,0,0,0
DB00321,3757,Amitriptyline,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB00321,3785,Amitriptyline,DrugBank,KCNQ2,NCBI,target,1,0,0,0
DB00321,4914,Amitriptyline,DrugBank,NTRK1,NCBI,target,1,0,0,0
DB00321,4915,Amitriptyline,DrugBank,NTRK2,NCBI,target,1,0,0,0
DB00321,4985,Amitriptyline,DrugBank,OPRD1,NCBI,target,1,0,0,0
DB00321,4986,Amitriptyline,DrugBank,OPRK1,NCBI,target,1,0,0,0
DB00321,4988,Amitriptyline,DrugBank,OPRM1,NCBI,target,1,0,0,0
DB00321,6530,Amitriptyline,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB00321,6532,Amitriptyline,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB00322,7298,Floxuridine,DrugBank,TYMS,NCBI,target,1,0,0,0
DB00324,2908,Fluorometholone,DrugBank,NR3C1,NCBI,target,1,0,0,0
DB00327,4985,Hydromorphone,DrugBank,OPRD1,NCBI,target,1,0,0,0
DB00327,4986,Hydromorphone,DrugBank,OPRK1,NCBI,target,1,0,0,0
DB00327,4988,Hydromorphone,DrugBank,OPRM1,NCBI,target,1,0,0,0
DB00328,11251,Indomethacin,DrugBank,PTGDR2,NCBI,target,1,0,0,0
DB00328,2739,Indomethacin,DrugBank,GLO1,NCBI,target,1,0,0,0
DB00328,5320,Indomethacin,DrugBank,PLA2G2A,NCBI,target,1,0,0,0
DB00328,5465,Indomethacin,DrugBank,PPARA,NCBI,target,1,0,0,0
DB00328,5468,Indomethacin,DrugBank,PPARG,NCBI,target,1,0,0,0
DB00328,5742,Indomethacin,DrugBank,PTGS1,NCBI,target,1,0,0,0
DB00328,5743,Indomethacin,DrugBank,PTGS2,NCBI,target,1,0,0,0
DB00331,2819,Metformin,DrugBank,GPD1,NCBI,target,1,0,0,0
DB00332,1128,Ipratropium,DrugBank,CHRM1,NCBI,target,1,0,0,0
DB00332,1129,Ipratropium,DrugBank,CHRM2,NCBI,target,1,0,0,0
DB00332,1131,Ipratropium,DrugBank,CHRM3,NCBI,target,1,0,0,0
DB00333,1136,Methadone,DrugBank,CHRNA3,NCBI,target,1,0,0,0
DB00333,1137,Methadone,DrugBank,CHRNA4,NCBI,target,1,0,0,0
DB00333,1139,Methadone,DrugBank,CHRNA7,NCBI,target,1,0,0,0
DB00333,1141,Methadone,DrugBank,CHRNB2,NCBI,target,1,0,0,0
DB00333,116443,Methadone,DrugBank,GRIN3A,NCBI,target,1,0,0,0
DB00333,2902,Methadone,DrugBank,GRIN1,NCBI,target,1,0,0,0
DB00333,2903,Methadone,DrugBank,GRIN2A,NCBI,target,1,0,0,0
DB00333,2904,Methadone,DrugBank,GRIN2B,NCBI,target,1,0,0,0
DB00333,2905,Methadone,DrugBank,GRIN2C,NCBI,target,1,0,0,0
DB00333,2906,Methadone,DrugBank,GRIN2D,NCBI,target,1,0,0,0
DB00333,3359,Methadone,DrugBank,HTR3A,NCBI,target,1,0,0,0
DB00333,4985,Methadone,DrugBank,OPRD1,NCBI,target,1,0,0,0
DB00333,4988,Methadone,DrugBank,OPRM1,NCBI,target,1,0,0,0
DB00334,1128,Olanzapine,DrugBank,CHRM1,NCBI,target,1,0,0,0
DB00334,1129,Olanzapine,DrugBank,CHRM2,NCBI,target,1,0,0,0
DB00334,1131,Olanzapine,DrugBank,CHRM3,NCBI,target,1,0,0,0
DB00334,1132,Olanzapine,DrugBank,CHRM4,NCBI,target,1,0,0,0
DB00334,147,Olanzapine,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB00334,148,Olanzapine,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00334,153,Olanzapine,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB00334,154,Olanzapine,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB00334,155,Olanzapine,DrugBank,ADRB3,NCBI,target,1,0,0,0
DB00334,1812,Olanzapine,DrugBank,DRD1,NCBI,target,1,0,0,0
DB00334,1813,Olanzapine,DrugBank,DRD2,NCBI,target,1,0,0,0
DB00334,1814,Olanzapine,DrugBank,DRD3,NCBI,target,1,0,0,0
DB00334,1815,Olanzapine,DrugBank,DRD4,NCBI,target,1,0,0,0
DB00334,1816,Olanzapine,DrugBank,DRD5,NCBI,target,1,0,0,0
DB00334,2554,Olanzapine,DrugBank,GABRA1,NCBI,target,1,0,0,0
DB00334,2555,Olanzapine,DrugBank,GABRA2,NCBI,target,1,0,0,0
DB00334,2556,Olanzapine,DrugBank,GABRA3,NCBI,target,1,0,0,0
DB00334,2558,Olanzapine,DrugBank,GABRA5,NCBI,target,1,0,0,0
DB00334,2565,Olanzapine,DrugBank,GABRG1,NCBI,target,1,0,0,0
DB00334,2566,Olanzapine,DrugBank,GABRG2,NCBI,target,1,0,0,0
DB00334,2567,Olanzapine,DrugBank,GABRG3,NCBI,target,1,0,0,0
DB00334,3269,Olanzapine,DrugBank,HRH1,NCBI,target,1,0,0,0
DB00334,3350,Olanzapine,DrugBank,HTR1A,NCBI,target,1,0,0,0
DB00334,3351,Olanzapine,DrugBank,HTR1B,NCBI,target,1,0,0,0
DB00334,3352,Olanzapine,DrugBank,HTR1D,NCBI,target,1,0,0,0
DB00334,3355,Olanzapine,DrugBank,HTR1F,NCBI,target,1,0,0,0
DB00334,3356,Olanzapine,DrugBank,HTR2A,NCBI,target,1,0,0,0
DB00334,3358,Olanzapine,DrugBank,HTR2C,NCBI,target,1,0,0,0
DB00334,3359,Olanzapine,DrugBank,HTR3A,NCBI,target,1,0,0,0
DB00334,3362,Olanzapine,DrugBank,HTR6,NCBI,target,1,0,0,0
DB00335,153,Atenolol,DrugBank,ADRB1,NCBI,target,1,0,0,0
DB00335,154,Atenolol,DrugBank,ADRB2,NCBI,target,1,0,0,0
DB00341,3269,Cetirizine,DrugBank,HRH1,NCBI,target,1,0,0,0
DB00342,1128,Terfenadine,DrugBank,CHRM1,NCBI,target,1,0,0,0
DB00342,1129,Terfenadine,DrugBank,CHRM2,NCBI,target,1,0,0,0
DB00342,1131,Terfenadine,DrugBank,CHRM3,NCBI,target,1,0,0,0
DB00342,1132,Terfenadine,DrugBank,CHRM4,NCBI,target,1,0,0,0
DB00342,1133,Terfenadine,DrugBank,CHRM5,NCBI,target,1,0,0,0
DB00342,3269,Terfenadine,DrugBank,HRH1,NCBI,target,1,0,0,0
DB00342,3757,Terfenadine,DrugBank,KCNH2,NCBI,target,1,0,0,0
DB00343,775,Diltiazem,DrugBank,CACNA1C,NCBI,target,1,0,0,0
DB00344,6530,Protriptyline,DrugBank,SLC6A2,NCBI,target,1,0,0,0
DB00344,6532,Protriptyline,DrugBank,SLC6A4,NCBI,target,1,0,0,0
DB00346,146,Alfuzosin,DrugBank,ADRA1D,NCBI,target,1,0,0,0
DB00346,147,Alfuzosin,DrugBank,ADRA1B,NCBI,target,1,0,0,0
DB00346,148,Alfuzosin,DrugBank,ADRA1A,NCBI,target,1,0,0,0
DB00346,3757,Alfuzosin,DrugBank,KCNH2,NCBI,target,1,0,0,0
